model,model_family,model_params_B,n_layers_total,ablated_concept,measured_concept,on_target,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,ablation_mode,accuracy,baseline_accuracy,delta_accuracy,n_items,n_correct,concept_overlap_tier,n_baseline_correct
pythia_28b,text,2.8,32,photographer,bird,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.6153846153846154,1.0,0.3846153846153846,13,8,text_only,8
pythia_28b,text,2.8,32,photographer,king,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.25,1.0,0.75,8,2,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.4444444444444444,1.0,0.5555555555555556,9,4,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,carpenter,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.5,1.0,0.5,12,6,text_only,8
pythia_28b,text,2.8,32,photographer,toothbrush,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.25,1.0,0.75,8,2,text_only,8
pythia_28b,text,2.8,32,photographer,spider,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.625,1.0,0.375,16,10,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,squirrel,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.21428571428571427,1.0,0.7857142857142857,14,3,text_only,8
pythia_28b,text,2.8,32,photographer,carpenter,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.5,1.0,0.5,12,6,text_only,8
pythia_28b,text,2.8,32,photographer,doctor,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.6,1.0,0.4,15,9,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,camel,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.5625,1.0,0.4375,16,9,text_only,8
pythia_28b,text,2.8,32,photographer,carpenter,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.4166666666666667,1.0,0.5833333333333333,12,5,text_only,8
pythia_28b,text,2.8,32,photographer,fisherman,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.5,1.0,0.5,6,3,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,dentist,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,0.5833333333333334,1.0,0.41666666666666663,12,7,text_only,8
pythia_28b,text,2.8,32,photographer,lock,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,10,10,text_only,8
pythia_28b,text,2.8,32,photographer,painter,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,chef,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.5555555555555556,1.0,0.4444444444444444,9,5,text_only,8
pythia_28b,text,2.8,32,photographer,painter,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.7777777777777778,1.0,0.2222222222222222,9,7,text_only,8
pythia_28b,text,2.8,32,photographer,king,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.125,1.0,0.875,8,1,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,8
pythia_28b,text,2.8,32,photographer,fire,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,7,3,text_only,8
pythia_28b,text,2.8,32,photographer,barber,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,squirrel,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.21428571428571427,1.0,0.7857142857142857,14,3,text_only,8
pythia_28b,text,2.8,32,photographer,writer,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.5454545454545454,1.0,0.4545454545454546,11,6,text_only,8
pythia_28b,text,2.8,32,photographer,painter,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,9,6,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,dentist,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.5,1.0,0.5,12,6,text_only,8
pythia_28b,text,2.8,32,photographer,doctor,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.4666666666666667,1.0,0.5333333333333333,15,7,text_only,8
pythia_28b,text,2.8,32,photographer,bee,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.5384615384615384,1.0,0.46153846153846156,13,7,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.0,1.0,1.0,8,0,text_only,8
pythia_28b,text,2.8,32,photographer,candle,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.4444444444444444,1.0,0.5555555555555556,9,4,text_only,8
pythia_28b,text,2.8,32,photographer,king,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.75,1.0,0.25,8,6,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.4444444444444444,1.0,0.5555555555555556,9,4,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.0,1.0,1.0,8,0,text_only,8
pythia_28b,text,2.8,32,photographer,camel,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.5,1.0,0.5,16,8,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.0,1.0,1.0,9,0,text_only,8
pythia_28b,text,2.8,32,photographer,snowman,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.2857142857142857,1.0,0.7142857142857143,7,2,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.0,1.0,1.0,8,0,text_only,8
pythia_28b,text,2.8,32,photographer,soldier,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.125,1.0,0.875,8,1,text_only,8
pythia_28b,text,2.8,32,photographer,doctor,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.06666666666666667,1.0,0.9333333333333333,15,1,text_only,8
pythia_28b,text,2.8,32,photographer,toothbrush,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.375,1.0,0.625,8,3,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.0,1.0,1.0,8,0,text_only,8
pythia_28b,text,2.8,32,photographer,doctor,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.06666666666666667,1.0,0.9333333333333333,15,1,text_only,8
pythia_28b,text,2.8,32,photographer,lock,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.2,1.0,0.8,10,2,text_only,8
pythia_28b,text,2.8,32,photographer,chef,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.1111111111111111,1.0,0.8888888888888888,9,1,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.0,1.0,1.0,8,0,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.1111111111111111,1.0,0.8888888888888888,9,1,text_only,8
pythia_28b,text,2.8,32,photographer,fisherman,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.16666666666666666,1.0,0.8333333333333334,6,1,text_only,8
pythia_28b,text,2.8,32,photographer,chef,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.1111111111111111,1.0,0.8888888888888888,9,1,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L16,16,0.5,single_mid,3.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,chef,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,8
pythia_28b,text,2.8,32,photographer,musician,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,8
pythia_28b,text,2.8,32,photographer,dentist,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,12,12,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L16,16,0.5,single_mid,6.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,soldier,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,king,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,doctor,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,15,15,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.5,1.0,0.5,8,4,text_only,8
pythia_28b,text,2.8,32,photographer,toothbrush,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,snowman,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,1.0,1.0,0.0,7,7,text_only,8
pythia_28b,text,2.8,32,photographer,camel,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.75,1.0,0.25,16,12,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.5,1.0,0.5,8,4,text_only,8
pythia_28b,text,2.8,32,photographer,king,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.625,1.0,0.375,8,5,text_only,8
pythia_28b,text,2.8,32,photographer,writer,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,1.0,1.0,0.0,11,11,text_only,8
pythia_28b,text,2.8,32,photographer,bee,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.8461538461538461,1.0,0.15384615384615385,13,11,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.625,1.0,0.375,8,5,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.7777777777777778,1.0,0.2222222222222222,9,7,text_only,8
pythia_28b,text,2.8,32,photographer,knight,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.8,1.0,0.19999999999999996,10,8,text_only,8
pythia_28b,text,2.8,32,photographer,horse,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.9444444444444444,1.0,0.05555555555555558,18,17,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,king,False,svm,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,gardener,False,svm,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,8
pythia_28b,text,2.8,32,photographer,knight,False,svm,L24,24,0.75,single_late,3.0,all_tokens,0.9,1.0,0.09999999999999998,10,9,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,carpenter,False,svm,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,12,12,text_only,8
pythia_28b,text,2.8,32,photographer,spider,False,svm,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,16,16,text_only,8
pythia_28b,text,2.8,32,photographer,chef,False,svm,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L24,24,0.75,single_late,10.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,soldier,False,svm,L24,24,0.75,single_late,10.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,lock,False,svm,L24,24,0.75,single_late,10.0,all_tokens,1.0,1.0,0.0,10,10,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,svm,L24,24,0.75,single_late,10.0,all_tokens,1.0,1.0,0.0,9,9,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L24,24,0.75,single_late,15.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,fisherman,False,svm,L24,24,0.75,single_late,15.0,all_tokens,1.0,1.0,0.0,6,6,text_only,8
pythia_28b,text,2.8,32,photographer,dentist,False,svm,L24,24,0.75,single_late,15.0,all_tokens,0.9166666666666666,1.0,0.08333333333333337,12,11,text_only,8
pythia_28b,text,2.8,32,photographer,violin,False,svm,L24,24,0.75,single_late,15.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,14,12,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L24,24,0.75,single_late,20.0,all_tokens,0.625,1.0,0.375,8,5,text_only,8
pythia_28b,text,2.8,32,photographer,musician,False,svm,L24,24,0.75,single_late,20.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,8
pythia_28b,text,2.8,32,photographer,chef,False,svm,L24,24,0.75,single_late,20.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,8
pythia_28b,text,2.8,32,photographer,soldier,False,svm,L24,24,0.75,single_late,20.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L27,27,0.84,single_deep,3.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,squirrel,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,14,14,text_only,8
pythia_28b,text,2.8,32,photographer,painter,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,8
pythia_28b,text,2.8,32,photographer,penguin,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,17,17,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L27,27,0.84,single_deep,6.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,chef,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,8
pythia_28b,text,2.8,32,photographer,king,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,carpenter,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,0.9166666666666666,1.0,0.08333333333333337,12,11,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L27,27,0.84,single_deep,10.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,soldier,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,fire,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,1.0,1.0,0.0,7,7,text_only,8
pythia_28b,text,2.8,32,photographer,horse,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,0.9444444444444444,1.0,0.05555555555555558,18,17,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,painter,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,8
pythia_28b,text,2.8,32,photographer,toothbrush,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,toothbrush,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,camel,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.875,1.0,0.125,16,14,text_only,8
pythia_28b,text,2.8,32,photographer,carpenter,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,1.0,1.0,0.0,12,12,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,knight,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.8,1.0,0.19999999999999996,10,8,text_only,8
pythia_28b,text,2.8,32,photographer,dentist,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,12,12,text_only,8
pythia_28b,text,2.8,32,photographer,toothbrush,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.5,1.0,0.5,8,4,text_only,8
pythia_28b,text,2.8,32,photographer,fire,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,8
pythia_28b,text,2.8,32,photographer,bird,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.6153846153846154,1.0,0.3846153846153846,13,8,text_only,8
pythia_28b,text,2.8,32,photographer,gardener,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,1.0,1.0,0.0,11,11,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.0,1.0,1.0,8,0,text_only,8
pythia_28b,text,2.8,32,photographer,writer,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.7272727272727273,1.0,0.2727272727272727,11,8,text_only,8
pythia_28b,text,2.8,32,photographer,spider,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.375,1.0,0.625,16,6,text_only,8
pythia_28b,text,2.8,32,photographer,snowman,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.2857142857142857,1.0,0.7142857142857143,7,2,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.375,1.0,0.625,8,3,text_only,8
pythia_28b,text,2.8,32,photographer,carpenter,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,12,4,text_only,8
pythia_28b,text,2.8,32,photographer,toothbrush,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.25,1.0,0.75,8,2,text_only,8
pythia_28b,text,2.8,32,photographer,knight,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.1,1.0,0.9,10,1,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.5,1.0,0.5,8,4,text_only,8
pythia_28b,text,2.8,32,photographer,musician,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.5555555555555556,1.0,0.4444444444444444,9,5,text_only,8
pythia_28b,text,2.8,32,photographer,fire,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.2857142857142857,1.0,0.7142857142857143,7,2,text_only,8
pythia_28b,text,2.8,32,photographer,spider,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.1875,1.0,0.8125,16,3,text_only,8
pythia_28b,text,2.8,32,tailor,tailor,True,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,9
pythia_28b,text,2.8,32,tailor,baker,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.5882352941176471,1.0,0.4117647058823529,17,10,text_only,9
pythia_28b,text,2.8,32,tailor,soldier,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.75,1.0,0.25,8,6,text_only,9
pythia_28b,text,2.8,32,tailor,snowman,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.7142857142857143,1.0,0.2857142857142857,7,5,text_only,9
pythia_28b,text,2.8,32,tailor,tailor,True,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,9
pythia_28b,text,2.8,32,tailor,king,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.5,1.0,0.5,8,4,text_only,9
pythia_28b,text,2.8,32,tailor,penguin,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.35294117647058826,1.0,0.6470588235294117,17,6,text_only,9
pythia_28b,text,2.8,32,tailor,chef,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.2222222222222222,1.0,0.7777777777777778,9,2,text_only,9
pythia_28b,text,2.8,32,tailor,tailor,True,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,9
pythia_28b,text,2.8,32,tailor,bird,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.5384615384615384,1.0,0.46153846153846156,13,7,text_only,9
pythia_28b,text,2.8,32,tailor,baker,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.4117647058823529,1.0,0.5882352941176471,17,7,text_only,9
pythia_28b,text,2.8,32,tailor,candle,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.4444444444444444,1.0,0.5555555555555556,9,4,text_only,9
pythia_28b,text,2.8,32,tailor,tailor,True,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,9
pythia_28b,text,2.8,32,tailor,chef,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.1111111111111111,1.0,0.8888888888888888,9,1,text_only,9
pythia_28b,text,2.8,32,tailor,horse,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.3888888888888889,1.0,0.6111111111111112,18,7,text_only,9
pythia_28b,text,2.8,32,tailor,camel,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.5625,1.0,0.4375,16,9,text_only,9
pythia_28b,text,2.8,32,tailor,tailor,True,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,9
pythia_28b,text,2.8,32,tailor,knight,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.4,1.0,0.6,10,4,text_only,9
pythia_28b,text,2.8,32,tailor,musician,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.4444444444444444,1.0,0.5555555555555556,9,4,text_only,9
